id,키워드,url,date,year,content,user,replyCount,"Pesan yang dikirim dengan isyarat lisan/non-lisan dan gerakan tidak selalu menghasilkan hasil yang sesuai dengan yang dimaksudkan oleh pengirim, membawa arti dan wawasan yang sama sekali berbeda terhadap konsep yang dikirim. Oleh karena itu, distorsi terjadi ketika audiens tidak dapat memahami konsep memiliki sudut pandang yang berbeda terhadap kesimpulan itu sendiri. Distorsi tersebut dapat disebabkan oleh usia, jenis kelamin, agama, ras, pandangan politik, etnis, kelas, budaya, dan suasana hati di mana audiens menerima pesan, dan sebagainya.",likeCount,quoteCount,contentLen
307,penulis korea,https://twitter.com/literarybase/status/1430531986976698370,11.06 PM · 25 Agt 2021,2021,"/lt aku tu lagi kepikiran banget buku dari penulis korea yg ada di gramedia digital, mau baca tapi lupa judulnya😭 duh ada yg tau gaa",@literarybase,10,1,6,0,133
308,penulis korea,https://twitter.com/literarybase/status/1364072651816271872,1.40 PM · 23 Feb 2021,2021,/lt minta saran buku dari penulis korea dong. Genre apa aja. Tks,@literarybase,9,0,8,7,64
309,penulis korea,https://twitter.com/akaashikeijj/status/1364074833584091137,1.49 PM · 23 Feb 2021,2021,"i'll go to you when the weather is nice by Lee Do Woo 

ceritanya kayak healing gitu. latarnya di pedesaan. 
kebetulan aku preloved buku ini 60K aja udah disampul plastik, baru sekali baca, bisa ijo",@akaashikeijj,0,0,0,0,201
310,penulis korea,https://twitter.com/rhsmvv/status/1364074813451427845,1.49 PM · 23 Feb 2021,2021,Almond. Bikin perasaan campur aduk.,@rhsmvv,0,0,0,0,35
311,penulis korea,https://twitter.com/Smellmeee/status/1364093278744760321,3.02 PM · 23 Feb 2021,2021,Kalo mau dark sama ngorek sisi gelap manusia yg ceritanya dibalut budaya Korea baca han kang nder vegetarian bagus atau I have right to destroy myself kim young ha.,@Smellmeee,0,0,0,0,164
312,penulis korea,https://twitter.com/literarybase/status/1468105057396662281,3.28 PM · 7 Des 2021,2021,/lt halo! Buku-buku dari penulis Jepang & Korea yang karyanya ada di gramdig (selain bukunya Keigo Higashino) apa aja ya? Terima kasih!,@literarybase,6,3,18,11,135
313,penulis korea,https://twitter.com/hobinika/status/1468107354763759616,3.37 PM · 7 Des 2021,2021,"The Good Son, 7 Tahun Kegelapan (Jeong Yu Jeong), Saha Mansion, Kim Jiyeong born 1982 (Cho Nam Joo), the Tokyo Zodiac Murders, Murder in the Crooked House (Soji Shimada)",@hobinika,0,0,0,0,169
314,penulis korea,https://twitter.com/lyst_____/status/1468106608425062401,3.34 PM · 7 Des 2021,2021,"Sohn Won Pyung
Cho Nam Joo
Kim Suhyun
Chang Kang Myoung
Bae Sung Tae
Lee Chanhyuk
Kim Young Ha
Kyung Sook Shin

Ini Korea semua btw, kayaknya masih banyak lagi si, tapi yg aku tahu itu aja soalnya pernah baca buku bukunya. Kalau penulis Jepang aku cuman tau Haruki sama Osamu aja",@lyst_____,0,0,0,1,288
315,penulis korea,https://twitter.com/literarybase/status/1412368902470868999,8.12 PM · 6 Jul 2021,2021,/lt aku pgn coba baca buku dr penulis korea. Ada sarankah yg bagus untuk pemula? Fiksi yaa:3,@literarybase,4,7,1,6,92
316,penulis korea,https://twitter.com/literarybase/status/1412265377799704577,1.21 PM · 6 Jul 2021,2021,"/lt saran buku dari author korea dong guys! genre bebas ya kecuali horor, makasih! ",@literarybase,31,7,106,42,83
317,penulis korea,https://twitter.com/blue_solivagant/status/1412270112481021955,1.40 PM · 6 Jul 2021,2021,"Vegetarian 
Mata Malam 
Almond",@blue_solivagant,0,0,0,0,32
318,penulis korea,https://twitter.com/putereaddd/status/1412295980452515842,3.22 PM · 6 Jul 2021,2021,"The Good Son by You-Jeong Jeong, soalnya aku br baca itu aja hehehe",@putereaddd,0,0,0,0,67
319,penulis korea,https://twitter.com/ulyreads/status/1412308236997251076,4.11 PM · 6 Jul 2021,2021,Pachinko,@ulyreads,0,0,0,0,8
320,penulis korea,https://twitter.com/liviatoures/status/1412294029492973570,3.15 PM · 6 Jul 2021,2021,INI. Buku self-help yang baru aku kelar baca beberapa hari lalu dan BAGUS BANGET BENERAN. Cocok dibaca terutama kalau lagi sumpek dan capek dengan hidup.,@liviatoures,0,0,0,0,153
321,penulis korea,https://twitter.com/liviatoures/status/1411341755765592073,12.11 AM · 4 Jul 2021,2021,"Hello, finally (FINALLY), I am back again with flash recommendation. This time, I would like to recommend this book (or essay to be exact) to everyone. I really hope that everyone will be able to read it at least once in their life.
Aku bukannya menyerah, hanya sedang lelah",@liviatoures,1,34,202,87,274
322,penulis korea,https://twitter.com/emfatoni/status/1412266371648430085,1.25 PM · 6 Jul 2021,2021,Almond. https://t.co/TAcx00sr8k,@emfatoni,0,0,0,0,31
323,penulis korea,https://twitter.com/sobriety1_/status/1412266208078954496,1.24 PM · 6 Jul 2021,2021,"Gatau nama authornya, judul bukunya The Good Son",@sobriety1_,0,0,0,0,48
324,penulis korea,https://twitter.com/qumilail/status/1412354869445283844,7.16 PM · 6 Jul 2021,2021,Semuanya ada disini https://emilyfluous.blogspot.com ceki ceki,@qumilail,0,0,0,0,62
325,penulis korea,https://twitter.com/Singulareety/status/1412266988970278917,1.27 PM · 6 Jul 2021,2021,"The good son
Serasa baca diary psikopat 👍🏻",@Singulareety,0,1,0,0,45
326,penulis korea,https://twitter.com/aniek_rizka/status/1412265898249842696,1.23 PM · 6 Jul 2021,2021,"11. Pachinko ☆☆☆☆☆
Latar kolonial dan pasca kolonial digambarkan dengan baik, dibantu dengan watak para tokoh yang berubah seiring berubahnya zaman. Mampu membawa pembaca merasakan perubahan zaman. Penokohan dan dialog bagus, alurnya bisa bgt campuran tapi gak bikin bingung.",@aniek_rizka,1,1,1,3,276
327,penulis korea,https://twitter.com/chinelated/status/1412292271223971849,3.08 PM · 6 Jul 2021,2021,Pachinko 💯,@chinelated,0,0,0,0,11
328,penulis korea,https://twitter.com/aljeiiiii/status/1412271414250328067,1.45 PM · 6 Jul 2021,2021,"Biasanya yg nerbitin penerbit haru nder, ada banyak namanya aku ngga apal wkwkw",@aljeiiiii,0,0,0,0,79
329,penulis korea,https://twitter.com/santbutterfly/status/1412342980006928384,6.29 PM · 6 Jul 2021,2021,"Kim Jiyeong
Please Look After Mom",@santbutterfly,0,0,0,0,34
330,penulis korea,https://twitter.com/hwiteblue/status/1412424573132419086,11.53 PM · 6 Jul 2021,2021,"fish in the water
genre josei romance ada remarried empress bisa baca di naver ada komiknya juga (recomended bangett aslii)
historical fantasy banyak yg recommended sih Death is the only ending for the villainess",@hwiteblue,0,0,0,0,214
331,penulis korea,https://twitter.com/ellengustina/status/1412305446904373264,4.00 PM · 6 Jul 2021,2021,Almond sama please look after mom,@ellengustina,0,0,0,0,33
332,penulis korea,https://twitter.com/ailysmh/status/1412266832015159296,1.27 PM · 6 Jul 2021,2021,"Please look after mom, kim ji yeong, amor fati, time of your life, the power of language",@ailysmh,0,0,0,0,88
333,penulis korea,https://twitter.com/melodyus_/status/1412274517980848128,1.57 PM · 6 Jul 2021,2021,"How to respect myself
Hidup apa adanya
I'll go to you when the weather is nice
Fish in the water
The power of language

Baru itu doang dari penulis Korea yg kupunya",@melodyus_,0,0,0,1,170
334,penulis korea,https://twitter.com/yesweetnim/status/1412271909971009539,1.47 PM · 6 Jul 2021,2021,"Every moment was you
Udh ada trans indonya, cuma aku ga tau trans nya gimana krn aku baca yg korea dan byk yg ngena di hati
",@yesweetnim,0,0,0,0,126
335,penulis korea,https://twitter.com/diangeIcs/status/1412267424699752455,1.29 PM · 6 Jul 2021,2021,Human Acts by Han Kang! versi Indonesianya Mata Malam,@diangeIcs,0,0,0,0,53
336,penulis korea,https://twitter.com/jeonuva/status/1412276566243954688,2.05 PM · 6 Jul 2021,2021,how to respect myself. aku baru baca ini sih. dan recommended bgt! worth to read😬,@jeonuva,0,0,0,0,82
337,penulis korea,https://twitter.com/yaelahfu/status/1412279652731654144,2.18 PM · 6 Jul 2021,2021,ALMOND,@yaelahfu,0,0,0,0,6
338,penulis korea,https://twitter.com/tiaikeiei/status/1412320325388230658,4.59 PM · 6 Jul 2021,2021,"so far baru baca dua and definetely recommended. Pertama, buku karya Cho Nam Joo judulnya Kim Ji Yeong Lahir Tahun 1982. Kedua, karya Han Kang judulnya Human Acts",@tiaikeiei,0,0,0,0,162
339,penulis korea,https://twitter.com/horanghaeryane/status/1412278636271464451,2.14 PM · 6 Jul 2021,2021,Siapa yang datang ke pemakamanku jika aku mati nanti,@horanghaeryane,0,0,0,0,52
340,penulis korea,https://twitter.com/literarybase/status/1439403036464451586,10.36 AM · 19 Sep 2021,2021,"/LT teman-teman ada yang pernah baca buku karya penulis korea yang latar waktu dan tempatnya jaman kerajaan gak? Lagi suka baca yang berbau sejarah nih. Barangkali ada yang pernah baca, minta rekomendasinya ya.",@literarybase,4,1,9,6,210
341,penulis korea,https://twitter.com/krammedshelf/status/1439403228953600001,10.37 AM · 19 Sep 2021,2021,the silence of bones - june hur. ini latarnya joseon dynasty,@krammedshelf,0,0,2,0,60
342,penulis korea,https://twitter.com/eeeeeeeeela/status/1439407191367172099,10.53 AM · 19 Sep 2021,2021,Mr sunshine 1 dan 2 ada di gramdig,@eeeeeeeeela,0,0,0,0,34
343,penulis korea,https://twitter.com/grannykenny/status/1439410864331771904,11.07 AM · 19 Sep 2021,2021,The Court Dancer bagus banget nderr,@grannykenny,0,0,0,0,35
344,penulis korea,https://twitter.com/literarybase/status/1437674739107917826,4.09 PM · 14 Sep 2021,2021,"/lt di ipusnas banyak buku penulis korea gasih? aku gapernah baca soalnya. kalau ada tolong kasih tau judulnya doong, makasiiih",@literarybase,2,0,10,4,127
345,penulis korea,https://twitter.com/hukybean/status/1437678289846370308,4.23 PM · 14 Sep 2021,2021,"Ada Kim Ji yeong, Good Son, Please Look After Mom dan buku Kyung Sook Shin yg lain",@hukybean,0,0,0,1,82
346,penulis korea,https://twitter.com/literarybase/status/1357139310294695936,10.30 AM · 4 Feb 2021,2021,/lt temen2 tolong saranin buku dari penulis korea yang bisa diakses di scribd dong. Makasiih,@literarybase,2,1,7,2,92
347,penulis korea,https://twitter.com/literarybase/status/1448221773644767237,6.39 PM · 13 Okt 2021,2021,"/lt aku masih bingung ama konsep buku diverse, jadi mau nanya nih. Kalau penulis2 jepang & korea itu bisa disebut aoc kah & termasuk buku diverse? Trs kalau bukunya dari penulis kulit putih tapi isi bukunya ttg people of color atau lgbtq+ itu bisa dihitung sbg buku  diverse kah? Makasih yg sudah mau menjelaskan! <3",@literarybase,4,2,7,4,316
348,penulis korea,https://twitter.com/maryanne5115/status/952925526875762689,12.28 AM · 16 Jan 2018,2018,"Kemaren-kemaren baru beres baca novel ini. Penulis Korea yang saya baca setela Han Kang.
Dibilangnya sih penulis Korea paling panas saat ini. 

Bagus sih. Sebagai novel thriller, saya dibikin merinding ~",@maryanne5115,1,0,0,0,206
349,author korea,https://twitter.com/literarybase/status/1342383503862685698,5.15 PM · 25 Des 2020,2020,"/lt cuma perasaanku aja atau buku thriller yang authornya itu korea/jepang penjelasannya lebih detail drpd author western? Bukan artinya yg western jelek, aku baru mulai The Good Son dan penjelasan ""kejadiannya"" kerasa lebih detail, jadi lebih merinding🚶‍♀️",@literarybase,8,4,12,11,258
350,author korea,https://twitter.com/booksbuddies/status/1342470331689095169,11.00 PM · 25 Des 2020,2020,SETUJUUUU!! The details on point sampe Aku merinding sendiri kadang tuh,@booksbuddies,0,0,0,0,71
351,author korea,https://twitter.com/lemarisibuku/status/1342389003710914561,5.37 PM · 25 Des 2020,2020,"Sejauh yg aku baca, memang bener Nder. Aku juga merasakan hal yg sama haha",@lemarisibuku,0,0,0,0,74
352,author korea,https://twitter.com/febjtch/status/1342383853961269248,5.17 PM · 25 Des 202,2020,he good son authornya siapa nder? mau baca jg🥺,@febjtch,1,0,0,0,47
353,author korea,https://twitter.com/KappaOsuzu/status/1342427022015012864,8.08 PM · 25 Des 2020,2020,Bener banget nder. Bahkan sampe ada catatan penyelidikan menyeluruh segala coba.,@KappaOsuzu,0,0,0,0,80
354,author korea,https://twitter.com/nekkochem/status/1342386777143746560,5.28 PM · 25 Des 2020,2020,"Iniii, tambahan yang Korea judulnya ""Bone"" karya Mijin Jung",@nekkochem,2,0,0,0,59
355,author korea,https://twitter.com/literarybase/status/1275404538736816128,9.25 PM · 23 Jun 2020,2020,"/lt rec buku author china/korea/jepang gitu dong yang di ipusnas, suka gaya bahasanya 🥺 makasih sebelumnya",@literarybase,5,1,6,16,107
356,author korea,https://twitter.com/literarybase/status/1258719598683148293,8.25 PM · 8 Mei 2020,2020,/LT halo para penggemar author buku korea biasanya b3li dimana yaa? (yg translate indo/eng terserah hehe),@literarybase,2,0,1,1,105
357,author korea,https://twitter.com/literarybase/status/1412326943718993921,5.25 PM · 6 Jul 2021,2021,"haii! ad yg bs saranin novel author korea/jepang? genrenya bebas, makasii! /lt",@literarybase,13,0,5,8,78
358,author korea,https://twitter.com/jetravailaparis/status/1412331652651520005,5.44 PM · 6 Jul 2021,2021,"The Court Dancer, Kim Jiyoung 1982",@jetravailaparis,0,0,0,0,34
359,author korea,https://twitter.com/kitblackthorne/status/1412328259329531904,5.31 PM · 6 Jul 2021,2021,The hole - Pyun Hye Young,@kitblackthorne,0,0,0,0,25
360,author korea,https://twitter.com/literarybase/status/1347560021270228992,12.05 AM · 9 Jan 2021,2021,"/lt teman2 apa ada saran novel dari author korea yg ringan dibacaa dan ceritanya bagus? Heheh makasi",@literarybase,8,0,7,8,101
361,author korea,https://twitter.com/prettyelssa/status/1347568198837669896,12.37 AM · 9 Jan 2021,2021,Almond,@prettyelssa,0,0,0,0,6
362,author korea,https://twitter.com/shineshineruby/status/1347560365391925248,12.06 AM · 9 Jan 2021,2021,Hidup apa adanya bagus nder,@shineshineruby,0,0,1,0,27
363,author korea,https://twitter.com/nadiaattari_/status/1347560870927159298,12.08 AM · 9 Jan 2021,2021,"Puuung - Love is...
*cmiiw",@nadiaattari_,0,0,1,0,27
364,author korea,https://twitter.com/Arneyvaja/status/1347561321236103169,12.10 AM · 9 Jan 2021,2021,sejauh ini baru tau 2 buku; Kim Jiyoung born in 1982 sama Almond. yang Almond bagus nder,@Arneyvaja,0,0,1,0,88
365,author korea,https://twitter.com/fadtzk/status/1347565011946725377,12.25 AM · 9 Jan 2021,2021,"Vegetarian, itu termasuk ringan ga ya. Hahaha buku author korea yg udah aku baca cuma itu kayanya, dan rasanya asik asik aja bisa dibaca cepet. Itu ga termasuk ringan ya 🤔",@fadtzk,1,0,1,0,172
366,author korea,https://twitter.com/literarybase/status/1406213328230182917,8.32 PM · 19 Jun 2021,2021,"/lt halo guys, aku mau mulai baca buku-buku author jepang & korea, tp kira-kira lebih enak terjemahan bahasa Indonesia atau bahasa Inggris ya? TIA",@literarybase,6,0,6,2,146
367,author korea,https://twitter.com/literarybase/status/1527104834633367552,10.52 AM · 19 Mei 2022,2022,"Guys aku mau curhat /lt td author korea fv ku ngeluarin buku fisik sm bonusnya 😔 trus pas cek di jastip bonusnya cuma buat residen korea ajh alias yg g tinggal disana gbs... Sedih bgt 😭 atau ada yg tau jasa jastip buku"" korea gini ga 🥺? Makasi sebelumnya",@literarybase,3,0,7,7,257
368,korea,https://twitter.com/literarybase/status/1556467784510365696,11.30 AM · 8 Agt 2022,2022,"lt Review Singkat Alet: Siapa yang Datang ke Pemakamanku Saat Aku Mati Nanti? karya Kim Sang-hyun
Warga Korea Selatan yang sudah menerbitkan lima buah buku, mengelola kedai kopi bernama Gongmyeong Cafe, dan penerbit independen bernama Feelm.

Rate: 3/5
Ulasan:
Selama baca buku ini, rasanya tenang tapi ga enjoy karna setiap kalimatnya perlu aku resapi dan berujung aku kena reading slump. Tapi overall bukunya bagus dan ngajarin kita untuk berdamai dengan keadaan.

Potongan teks dari bukunya:
""Kepribadian tidak terbentuk dalam semalam. Wujud nyata seseorang datang dari sikap, dan kata-kata terucap dengan sangat hati-hati. Selain itu, passion dimulai dari berusaha untuk mengubah seseorang dan jangan kecewa saat seseorang tidak berubah. Kamu bisa meninggalkanku kapan saja dan saat itu terjadi, dan sebaiknya kita tidak terlalu sedih. Perpisahan akan selalu datang dan cinta akan selalu berada di sekelilingmu.""tindakan dan passion tidak bisa muncul begitu saja. Apa yang telah membentuk seseorang selama beberapa dekade tidak akan mudah berubah. Jangan pernah ",@literarybase,4,52,241,47,1074
369,korea,https://twitter.com/literarybase/status/1583288959718764545,11.47 AM · 21 Okt 2022,2022,"Rekomendasi Dongeng Dunia (Bahasa Korea) 

-Sebuah Thread 

kurasi 
@danggeunbooks",@literarybase,3,78,96,48,87
370,korea,https://twitter.com/Hati8Bunga/status/1552706847374979072,2.25 AM · 29 Jul 2022,2022,Cover Korea itu cantik2 Ya Tuhan. 😭❤,@Hati8Bunga,0,0,0,0,37
371,korea,https://twitter.com/literarybase/status/1570026569061781512,9.27 PM · 14 Sep 2022,2022,"/lt cr malem ini judulnya: Esok, Matahari Akan Terbit Kembali, tapi Bagaimana dengan Malam Ini? Sepertinya akan jadi terjemahan korea terbaik yang pernah kubaca",@literarybase,0,22,124,0,160
372,korea,https://twitter.com/literarybase/status/1555467063954530304,5.13 PM · 5 Agt 2022,2022,"/lt Guuys, yg udah baca versi korea/inggrisnya, ini bagus gaa? Cursed Bunny",@literarybase,6,4,18,6,75
373,korea,https://twitter.com/afiareads/status/1555486929978032129,6.32 PM · 5 Agt 2022,2022,"lg bacaaa nih skrg, baguuus kok. unik bgt konsep tiap ceritanya. mostly adopt open ending",@afiareads,0,0,1,0,89
374,korea,https://twitter.com/beruanggalaq/status/1555467928522596352,5.17 PM · 5 Agt 2022,2022,Bagussss!✨ liat banget narasi dan ceritanya tp masih terkonsep gt ceritanya✨✨,@beruanggalaq,0,0,0,0,77
375,korea,https://twitter.com/literarybase/status/1547801794558185472,1.34 PM · 15 Jul 2022,2022,"Please. Cover versi Korea cakep banget ngga si😭😭😭
Wishlist banget buku ini, tp aku pengen baca yg engver, belinya dimana ya? Di Indo ngga ada kan ya? Aku blm terbiasa kalo beli buku impor gitu. 📚: Shine by Jessica Jung /lt",@literarybase,14,2,50,0,226
376,korea,https://twitter.com/literarybase/status/1566048315908964352,9.59 PM · 3 Sep 2022,2022,"/lt rekomen buku korea yg baguss frens, baik yg udah ada terjemahannya maupun belom",@literarybase,5,1,3,2,83
377,korea,https://twitter.com/reveuseamelie/status/1566058621464883200,10.40 PM · 3 Sep 2022,2022,"angels of morning star club, fish in the water, kim ji young: born in 1982, vegetarian, mata malam, the hole, please look after mom, siapa yg datang ke pemakamanku saat aku mati nanti?",@reveuseamelie,0,0,1,1,184
